,IDP_name,regressor,coef_,p_fdr,p_raw,phenotype,confounds,Dataset,score (R2)
0,FS_L_Thalamus-Proper,IDP (feature),-0.003594962474751937,0.9702302421517399,0.9172161536290455,cbcl_anx_dep,['hm'],HCP_Development,0.00014212648598888045
1,FS_L_Thalamus-Proper,hm,-0.011266657051474137,0.9257133527505818,0.7446186774071295,cbcl_anx_dep,['hm'],HCP_Development,0.00014212648598888045
2,FS_L_Thalamus-Proper,IDP (feature),-0.029961876166619817,0.6854460345679243,0.3855633944444574,dsm5_scale1,['hm'],HCP_Development,0.0038184964576263303
3,FS_L_Thalamus-Proper,hm,0.05488857660416657,0.12574248172188196,0.11212290749827392,dsm5_scale1,['hm'],HCP_Development,0.0038184964576263303
4,FS_L_Thalamus-Proper,IDP (feature),-0.03528563490317427,0.4917518571756375,0.30734491073477344,upps_neg,['hm'],HCP_Development,0.00192623773392131
5,FS_L_Thalamus-Proper,hm,0.027104405786734908,0.479378664191783,0.432906806992998,upps_neg,['hm'],HCP_Development,0.00192623773392131
6,FS_L_Caudate,IDP (feature),0.024680597059091418,0.6340141771068712,0.4755106328301535,cbcl_anx_dep,['hm'],HCP_Development,0.0007376060655829297
7,FS_L_Caudate,hm,-0.010507739719361068,0.9257133527505818,0.7612593091276443,cbcl_anx_dep,['hm'],HCP_Development,0.0007376060655829297
8,FS_L_Caudate,IDP (feature),-0.023781887795229113,0.7143697706255462,0.491129217305063,dsm5_scale1,['hm'],HCP_Development,0.003486376734378127
9,FS_L_Caudate,hm,0.053222610096160576,0.12574248172188196,0.12356423763169899,dsm5_scale1,['hm'],HCP_Development,0.003486376734378127
10,FS_L_Caudate,IDP (feature),-0.048268180994404504,0.3251457736066974,0.1625728868033487,upps_neg,['hm'],HCP_Development,0.0030091273816564845
11,FS_L_Caudate,hm,0.024436895321965628,0.479378664191783,0.479378664191783,upps_neg,['hm'],HCP_Development,0.0030091273816564845
12,FS_L_Putamen,IDP (feature),-0.04907685117789737,0.410992160431927,0.1555022413738576,cbcl_anx_dep,['hm'],HCP_Development,0.0025377450515876587
13,FS_L_Putamen,hm,-0.011295725484980678,0.9257133527505818,0.743589964851215,cbcl_anx_dep,['hm'],HCP_Development,0.0025377450515876587
14,FS_L_Putamen,IDP (feature),-0.058842054156490686,0.40566976499642904,0.08804152205192706,dsm5_scale1,['hm'],HCP_Development,0.006383864372328185
15,FS_L_Putamen,hm,0.05413643267340179,0.12574248172188196,0.11650478583354684,dsm5_scale1,['hm'],HCP_Development,0.006383864372328185
16,FS_L_Putamen,IDP (feature),-0.05356029755489871,0.32257798503090857,0.12096674438659072,upps_neg,['hm'],HCP_Development,0.003550834646429246
17,FS_L_Putamen,hm,0.026195704082623,0.479378664191783,0.44793772005500654,upps_neg,['hm'],HCP_Development,0.003550834646429246
18,FS_L_Pallidum,IDP (feature),-0.06069131936012154,0.410992160431927,0.0790338312654777,cbcl_anx_dep,['hm'],HCP_Development,0.0038095231053780765
19,FS_L_Pallidum,hm,-0.009599139309174928,0.9257133527505818,0.78098536928468,cbcl_anx_dep,['hm'],HCP_Development,0.0038095231053780765
20,FS_L_Pallidum,IDP (feature),-0.05947194285406324,0.40566976499642904,0.0848194924051704,dsm5_scale1,['hm'],HCP_Development,0.0064553947345616924
21,FS_L_Pallidum,hm,0.055783277960263895,0.12574248172188196,0.10595087630810851,dsm5_scale1,['hm'],HCP_Development,0.0064553947345616924
22,FS_L_Pallidum,IDP (feature),-0.05359129699792877,0.32257798503090857,0.12090898184812549,upps_neg,['hm'],HCP_Development,0.003551724999977912
23,FS_L_Pallidum,hm,0.02767892633342897,0.479378664191783,0.42285974664312076,upps_neg,['hm'],HCP_Development,0.003551724999977912
24,FS_L_Hippocampus,IDP (feature),-0.0012903604386744595,0.9702302421517399,0.9702302421517399,cbcl_anx_dep,['hm'],HCP_Development,0.00013087758827112772
25,FS_L_Hippocampus,hm,-0.011350511062723589,0.9257133527505818,0.7427101430822247,cbcl_anx_dep,['hm'],HCP_Development,0.00013087758827112772
26,FS_L_Hippocampus,IDP (feature),-0.004431284191232672,0.9927233788367349,0.8978794931225231,dsm5_scale1,['hm'],HCP_Development,0.002941117377035507
27,FS_L_Hippocampus,hm,0.054108009243156736,0.12574248172188196,0.11735889614256267,dsm5_scale1,['hm'],HCP_Development,0.002941117377035507
28,FS_L_Hippocampus,IDP (feature),-0.03277600257561639,0.4987590021300822,0.3428968139644315,upps_neg,['hm'],HCP_Development,0.0017562222774988312
29,FS_L_Hippocampus,hm,0.026541182550547274,0.479378664191783,0.4424231701017085,upps_neg,['hm'],HCP_Development,0.0017562222774988312
30,FS_L_Amygdala,IDP (feature),-0.040884266179101784,0.47363262472344436,0.23681631236172218,cbcl_anx_dep,['hm'],HCP_Development,0.0018005759160630852
31,FS_L_Amygdala,hm,-0.011767358735130426,0.9257133527505818,0.7333912416945001,cbcl_anx_dep,['hm'],HCP_Development,0.0018005759160630852
32,FS_L_Amygdala,IDP (feature),-0.049823310407007784,0.40566976499642904,0.14875440343877466,dsm5_scale1,['hm'],HCP_Development,0.005403608811231697
33,FS_L_Amygdala,hm,0.05356308547151997,0.12574248172188196,0.12061957356837394,dsm5_scale1,['hm'],HCP_Development,0.005403608811231697
