,IDP_name,regressor,coef_,p_fdr,p_raw,phenotype,confounds,Dataset,score (R2)
0,lh_caudalanteriorcingulate_area,IDP (feature),-0.022461237723285375,0.5674690686850294,0.44848361879945875,neo_n,['hm'],HCP_Aging,0.00843816470757286
1,lh_caudalanteriorcingulate_area,hm,-0.08883658829531861,0.005664596255056985,0.0027697711478864573,neo_n,['hm'],HCP_Aging,0.00843816470757286
2,lh_caudalanteriorcingulate_area,IDP (feature),-0.07251953116100379,0.04256997124656454,0.014418861228675084,sadRawScore,['hm'],HCP_Aging,0.010417718980872737
3,lh_caudalanteriorcingulate_area,hm,0.0725857452371019,0.021011409896689037,0.014329981479834109,sadRawScore,['hm'],HCP_Aging,0.010417718980872737
4,lh_caudalanteriorcingulate_thickness,IDP (feature),0.13817222857013894,1.1695375100091615e-05,3.2696747591653974e-06,neo_n,['hm'],HCP_Aging,0.026769539403691978
5,lh_caudalanteriorcingulate_thickness,hm,-0.07307958078672891,0.014715322432406894,0.013528602881406337,neo_n,['hm'],HCP_Aging,0.026769539403691978
6,lh_caudalanteriorcingulate_thickness,IDP (feature),0.034324323631730026,0.36979295793385625,0.250504906987451,sadRawScore,['hm'],HCP_Aging,0.006321588640464726
7,lh_caudalanteriorcingulate_thickness,hm,0.07580028654175996,0.021011409896689037,0.011250954372027167,sadRawScore,['hm'],HCP_Aging,0.006321588640464726
8,lh_caudalanteriorcingulate_volume,IDP (feature),0.04969231947280043,0.14435495718079583,0.09390833235954998,neo_n,['hm'],HCP_Aging,0.010395287772833162
9,lh_caudalanteriorcingulate_volume,hm,-0.08628724244992556,0.005786644072694162,0.0036710967773005976,neo_n,['hm'],HCP_Aging,0.010395287772833162
10,lh_caudalanteriorcingulate_volume,IDP (feature),-0.03481587946028643,0.3623891624767632,0.24134296796799903,sadRawScore,['hm'],HCP_Aging,0.0063675516974179835
11,lh_caudalanteriorcingulate_volume,hm,0.06987699493382572,0.021327985760100487,0.01880532077772301,sadRawScore,['hm'],HCP_Aging,0.0063675516974179835
12,lh_caudalmiddlefrontal_area,IDP (feature),0.00394878863016756,0.9400777827824712,0.8945901481317065,neo_n,['hm'],HCP_Aging,0.007949132193663555
