,IDP_name,regressor,coef_,p_fdr,p_raw,phenotype,confounds,Dataset,score (R2)
0,lh_caudalanteriorcingulate_area,IDP (feature),-0.12535714979381823,0.10338862032748963,0.0022234111898384867,cbcl_anx_dep,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol']",HCP_Development,0.024797224280601382
1,lh_caudalanteriorcingulate_area,hm,0.009809192547107793,0.8271068831528103,0.7794325187014073,cbcl_anx_dep,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol']",HCP_Development,0.024797224280601382
2,lh_caudalanteriorcingulate_area,age,-0.07545434343471942,0.055685456849060844,0.03258152146195159,cbcl_anx_dep,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol']",HCP_Development,0.024797224280601382
3,lh_caudalanteriorcingulate_area,sex,-0.11616484501256123,0.012060930521107576,0.0044505462791544215,cbcl_anx_dep,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol']",HCP_Development,0.024797224280601382
4,lh_caudalanteriorcingulate_area,FS_IntraCranial_Vol,0.11312460931062597,0.3919546486241789,0.01685826445695393,cbcl_anx_dep,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol']",HCP_Development,0.024797224280601382
5,lh_caudalanteriorcingulate_area,IDP (feature),-0.06817030352197083,0.7866462030123491,0.09727345521120445,dsm5_scale1,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol']",HCP_Development,0.014890298214228825
6,lh_caudalanteriorcingulate_area,hm,0.03824360392837975,0.309421899058269,0.27747186649318767,dsm5_scale1,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol']",HCP_Development,0.014890298214228825
7,lh_caudalanteriorcingulate_area,age,0.09267580507082566,0.02227607735352283,0.009054255310151804,dsm5_scale1,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol']",HCP_Development,0.014890298214228825
8,lh_caudalanteriorcingulate_area,sex,-0.023287508704400006,0.7841818750374351,0.5695934130594571,dsm5_scale1,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol']",HCP_Development,0.014890298214228825
9,lh_caudalanteriorcingulate_area,FS_IntraCranial_Vol,0.018080151104838564,0.8979372527947924,0.7034574868524675,dsm5_scale1,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol']",HCP_Development,0.014890298214228825
10,lh_caudalanteriorcingulate_area,IDP (feature),-0.0887350997908834,0.6254215432792933,0.031066052154128387,upps_neg,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol']",HCP_Development,0.013982316245244597
11,lh_caudalanteriorcingulate_area,hm,0.03281745637730578,0.3722759852094127,0.3515505707991262,upps_neg,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol']",HCP_Development,0.013982316245244597
12,lh_caudalanteriorcingulate_area,age,-0.04662086133695692,0.36768375678068377,0.1887223778786975,upps_neg,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol']",HCP_Development,0.013982316245244597
13,lh_caudalanteriorcingulate_area,sex,0.03223811898106469,0.4459052908674085,0.43141051958480015,upps_neg,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol']",HCP_Development,0.013982316245244597
14,lh_caudalanteriorcingulate_area,FS_IntraCranial_Vol,-0.028449589023693753,0.5614742517780574,0.5493995366860562,upps_neg,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol']",HCP_Development,0.013982316245244597
15,lh_caudalanteriorcingulate_thickness,IDP (feature),-0.017626490677054348,0.9657018982594482,0.6127988220231577,cbcl_anx_dep,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol']",HCP_Development,0.014092778751246371
16,lh_caudalanteriorcingulate_thickness,hm,0.01170341250695062,0.8271068831528103,0.7397035365338218,cbcl_anx_dep,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol']",HCP_Development,0.014092778751246371
17,lh_caudalanteriorcingulate_thickness,age,-0.07826703147817554,0.055685456849060844,0.02782803780476839,cbcl_anx_dep,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol']",HCP_Development,0.014092778751246371
18,lh_caudalanteriorcingulate_thickness,sex,-0.10885919968486261,0.012060930521107576,0.00806286256759714,cbcl_anx_dep,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol']",HCP_Development,0.014092778751246371
19,lh_caudalanteriorcingulate_thickness,FS_IntraCranial_Vol,0.039610467137575434,0.5133203530899855,0.33552250256233584,cbcl_anx_dep,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol']",HCP_Development,0.014092778751246371
20,lh_caudalanteriorcingulate_thickness,IDP (feature),0.02598524697682129,0.843795398005384,0.45607360250240303,dsm5_scale1,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol']",HCP_Development,0.012293599247080733
21,lh_caudalanteriorcingulate_thickness,hm,0.040381905006120364,0.309421899058269,0.2522351225786066,dsm5_scale1,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol']",HCP_Development,0.012293599247080733
22,lh_caudalanteriorcingulate_thickness,age,0.09362686305119605,0.02227607735352283,0.00860490352369081,dsm5_scale1,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol']",HCP_Development,0.012293599247080733
