,IDP_name,regressor,coef_,p_fdr,p_raw,phenotype,confounds,Dataset,score (R2)
0,lh_caudalanteriorcingulate_area,IDP (feature),-0.03589105153636788,0.8850457308550678,0.26313207095306645,neo_n,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol']",HCP_Aging,0.06377796400622826
1,lh_caudalanteriorcingulate_area,hm,-0.059570113337739344,0.05913533872317558,0.04542042247493372,neo_n,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol']",HCP_Aging,0.06377796400622826
2,lh_caudalanteriorcingulate_area,age,-0.2374476969081148,1.920463787996596e-13,1.887379141862766e-14,neo_n,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol']",HCP_Aging,0.06377796400622826
3,lh_caudalanteriorcingulate_area,sex,-0.055176115530725066,0.18968126112743802,0.12940976002591853,neo_n,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol']",HCP_Aging,0.06377796400622826
4,lh_caudalanteriorcingulate_area,FS_IntraCranial_Vol,0.0239690770237148,0.9989123938796489,0.5419042220142614,neo_n,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol']",HCP_Aging,0.06377796400622826
5,lh_caudalanteriorcingulate_area,IDP (feature),-0.04271116022634073,0.5317586462539915,0.19440638680253453,sadRawScore,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol']",HCP_Aging,0.01425793548025378
6,lh_caudalanteriorcingulate_area,hm,0.07853094594215433,0.011886863958111732,0.010199894209159677,sadRawScore,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol']",HCP_Aging,0.01425793548025378
7,lh_caudalanteriorcingulate_area,age,0.03521624125541908,0.7661862973075402,0.26223849136988786,sadRawScore,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol']",HCP_Aging,0.01425793548025378
8,lh_caudalanteriorcingulate_area,sex,-0.0049499271865282605,0.9985256570463032,0.8944722250669461,sadRawScore,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol']",HCP_Aging,0.01425793548025378
9,lh_caudalanteriorcingulate_area,FS_IntraCranial_Vol,-0.06498042225592704,0.15463906524521678,0.10724967428297294,sadRawScore,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol']",HCP_Aging,0.01425793548025378
10,lh_caudalanteriorcingulate_thickness,IDP (feature),-0.0024083610896128136,0.9860775456119744,0.9489671003470077,neo_n,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol']",HCP_Aging,0.06274010114807127
11,lh_caudalanteriorcingulate_thickness,hm,-0.05851108188762224,0.05913533872317558,0.04948811063582759,neo_n,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol']",HCP_Aging,0.06274010114807127
